eta,calibration_per_class,field_n,cohort,method,true_contrast,structural_width,nominal_minimum_coverage,replicates,feasible_count,feasible_rate,feasible_mcse,covered_count,covered_rate,covered_mcse,resolved_count,resolved_rate,resolved_mcse,wrong_resolution_count,wrong_resolution_rate,wrong_resolution_mcse,covered_mc_ci_lower,covered_mc_ci_upper,wrong_resolution_mc_ci_lower,wrong_resolution_mc_ci_upper,infeasible_count,width_feasible_n,width_p10,width_median,width_p90,max_constraint_residual
0,40,80,positive,field_only,0.033,0.1,0.98,200,195,0.975,0.011039701082909813,195,0.975,0.011039701082909813,0,0.0,0.0,0,0.0,0.0,0.9426256488731541,0.9918338338091575,0.0,0.01827534035513624,5,195,0.1,0.1,0.1,0.0
0,40,80,positive,calibration_only,0.033,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,0.0
0,40,80,positive,joint,0.033,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,40,80,negative,field_only,-0.017,0.1,0.98,200,194,0.97,0.012062338081814825,194,0.97,0.012062338081814825,0,0.0,0.0,0,0.0,0.0,0.935849373294973,0.9889125443277452,0.0,0.01827534035513624,6,194,0.1,0.1,0.1,0.0
0,40,80,negative,calibration_only,-0.017,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.3877787807814457e-16
0,40,80,negative,joint,-0.017,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,40,80,near,field_only,0.015399999999999995,0.1,0.98,200,195,0.975,0.011039701082909813,195,0.975,0.011039701082909813,0,0.0,0.0,0,0.0,0.0,0.9426256488731541,0.9918338338091575,0.0,0.01827534035513624,5,195,0.1,0.1,0.1,0.0
0,40,80,near,calibration_only,0.015399999999999995,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0,40,80,near,joint,0.015399999999999995,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,160,320,positive,field_only,0.033,0.1,0.98,200,194,0.97,0.012062338081814825,194,0.97,0.012062338081814825,0,0.0,0.0,0,0.0,0.0,0.935849373294973,0.9889125443277452,0.0,0.01827534035513624,6,194,0.1,0.1,0.1,0.0
0,160,320,positive,calibration_only,0.033,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,0.0
0,160,320,positive,joint,0.033,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,160,320,negative,field_only,-0.017,0.1,0.98,200,195,0.975,0.011039701082909813,195,0.975,0.011039701082909813,0,0.0,0.0,0,0.0,0.0,0.9426256488731541,0.9918338338091575,0.0,0.01827534035513624,5,195,0.1,0.1,0.1,0.0
0,160,320,negative,calibration_only,-0.017,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,0.0
0,160,320,negative,joint,-0.017,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,160,320,near,field_only,0.015399999999999995,0.1,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.1,0.1,0.1,0.0
0,160,320,near,calibration_only,0.015399999999999995,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,0.0
0,160,320,near,joint,0.015399999999999995,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,640,1280,positive,field_only,0.033,0.1,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.1,0.1,0.1,0.0
0,640,1280,positive,calibration_only,0.033,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,0.0
0,640,1280,positive,joint,0.033,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,640,1280,negative,field_only,-0.017,0.1,0.98,200,195,0.975,0.011039701082909813,195,0.975,0.011039701082909813,0,0.0,0.0,0,0.0,0.0,0.9426256488731541,0.9918338338091575,0.0,0.01827534035513624,5,195,0.1,0.1,0.1,0.0
0,640,1280,negative,calibration_only,-0.017,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,0.0
0,640,1280,negative,joint,-0.017,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,640,1280,near,field_only,0.015399999999999995,0.1,0.98,200,198,0.99,0.007035623639735147,198,0.99,0.007035623639735147,0,0.0,0.0,0,0.0,0.0,0.9643453316027603,0.998786650986264,0.0,0.01827534035513624,2,198,0.1,0.1,0.1,0.0
0,640,1280,near,calibration_only,0.015399999999999995,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0,640,1280,near,joint,0.015399999999999995,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,2560,5120,positive,field_only,0.033,0.1,0.98,200,197,0.985,0.008595056718835545,197,0.985,0.008595056718835545,0,0.0,0.0,0,0.0,0.0,0.9567917180822874,0.9968958923784464,0.0,0.01827534035513624,3,197,0.1,0.1,0.1,0.0
0,2560,5120,positive,calibration_only,0.033,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0,2560,5120,positive,joint,0.033,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,2560,5120,negative,field_only,-0.017,0.1,0.98,200,192,0.96,0.013856406460551024,192,0.96,0.013856406460551024,0,0.0,0.0,0,0.0,0.0,0.9227080317739839,0.9825751910055194,0.0,0.01827534035513624,8,192,0.1,0.1,0.1,0.0
0,2560,5120,negative,calibration_only,-0.017,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,8.326672684688674e-17
0,2560,5120,negative,joint,-0.017,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0,2560,5120,near,field_only,0.015399999999999995,0.1,0.98,200,196,0.98,0.009899494936611668,196,0.98,0.009899494936611668,0,0.0,0.0,0,0.0,0.0,0.9495863909101037,0.9945244341204436,0.0,0.01827534035513624,4,196,0.1,0.1,0.1,0.0
0,2560,5120,near,calibration_only,0.015399999999999995,0.1,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,0.0
0,2560,5120,near,joint,0.015399999999999995,0.1,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,40,80,positive,field_only,0.033,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.1,0.1,0.1,1.6653345369377348e-16
0.01,40,80,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,40,80,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,40,80,negative,field_only,-0.017,0.0,0.98,200,194,0.97,0.012062338081814825,193,0.965,0.012995191418367032,0,0.0,0.0,0,0.0,0.0,0.9292190016490228,0.9858144741015807,0.0,0.01827534035513624,6,194,0.1,0.1,0.1,1.6653345369377348e-16
0.01,40,80,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.01,40,80,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,40,80,near,field_only,0.015399999999999995,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,1,0.005,0.004987484335815001,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.1,0.1,0.1,1.6653345369377348e-16
0.01,40,80,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,40,80,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,160,320,positive,field_only,0.033,0.0,0.98,200,198,0.99,0.007035623639735147,198,0.99,0.007035623639735147,1,0.005,0.004987484335815001,0,0.0,0.0,0.9643453316027603,0.998786650986264,0.0,0.01827534035513624,2,198,0.1,0.1,0.1,1.6653345369377348e-16
0.01,160,320,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,160,320,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,160,320,negative,field_only,-0.017,0.0,0.98,200,197,0.985,0.008595056718835545,197,0.985,0.008595056718835545,0,0.0,0.0,0,0.0,0.0,0.9567917180822874,0.9968958923784464,0.0,0.01827534035513624,3,197,0.1,0.1,0.1,1.6653345369377348e-16
0.01,160,320,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.01,160,320,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,160,320,near,field_only,0.015399999999999995,0.0,0.98,200,198,0.99,0.007035623639735147,198,0.99,0.007035623639735147,0,0.0,0.0,0,0.0,0.0,0.9643453316027603,0.998786650986264,0.0,0.01827534035513624,2,198,0.1,0.1,0.1,1.6653345369377348e-16
0.01,160,320,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,160,320,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,640,1280,positive,field_only,0.033,0.0,0.98,200,200,1.0,0.0,197,0.985,0.008595056718835545,2,0.01,0.007035623639735145,1,0.005,0.004987484335815001,0.9567917180822874,0.9968958923784464,0.00012658102786701825,0.02754189845720562,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,640,1280,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,640,1280,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,640,1280,negative,field_only,-0.017,0.0,0.98,200,200,1.0,0.0,199,0.995,0.004987484335815003,1,0.005,0.004987484335815001,1,0.005,0.004987484335815001,0.9724581015427943,0.999873418972133,0.00012658102786701825,0.02754189845720562,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.01,640,1280,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.01,640,1280,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,640,1280,near,field_only,0.015399999999999995,0.0,0.98,200,199,0.995,0.004987484335815003,198,0.99,0.007035623639735147,0,0.0,0.0,0,0.0,0.0,0.9643453316027603,0.998786650986264,0.0,0.01827534035513624,1,199,0.1,0.1,0.1,2.220446049250313e-16
0.01,640,1280,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,640,1280,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,2560,5120,positive,field_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,2,0.01,0.007035623639735145,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.09998991475658825,0.1,0.1,1.6653345369377348e-16
0.01,2560,5120,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,2560,5120,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,2560,5120,negative,field_only,-0.017,0.0,0.98,200,199,0.995,0.004987484335815003,197,0.985,0.008595056718835545,3,0.015,0.008595056718835542,0,0.0,0.0,0.9567917180822874,0.9968958923784464,0.0,0.01827534035513624,1,199,0.09942322059502529,0.1,0.1,2.220446049250313e-16
0.01,2560,5120,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,2560,5120,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.01,2560,5120,near,field_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.09810479508653097,0.1,0.1,1.6653345369377348e-16
0.01,2560,5120,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.01,2560,5120,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,40,80,positive,field_only,0.033,0.0,0.98,200,196,0.98,0.009899494936611668,195,0.975,0.011039701082909813,0,0.0,0.0,0,0.0,0.0,0.9426256488731541,0.9918338338091575,0.0,0.01827534035513624,4,196,0.1,0.1,0.1,1.6653345369377348e-16
0.03,40,80,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,40,80,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,40,80,negative,field_only,-0.017,0.0,0.98,200,199,0.995,0.004987484335815003,198,0.99,0.007035623639735147,1,0.005,0.004987484335815001,1,0.005,0.004987484335815001,0.9643453316027603,0.998786650986264,0.00012658102786701825,0.02754189845720562,1,199,0.1,0.1,0.1,1.6653345369377348e-16
0.03,40,80,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.03,40,80,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,40,80,near,field_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.03,40,80,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.1102230246251565e-16
0.03,40,80,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,160,320,positive,field_only,0.033,0.0,0.98,200,198,0.99,0.007035623639735147,196,0.98,0.009899494936611668,2,0.01,0.007035623639735145,1,0.005,0.004987484335815001,0.9495863909101037,0.9945244341204436,0.00012658102786701825,0.02754189845720562,2,198,0.1,0.1,0.1,1.6653345369377348e-16
0.03,160,320,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.03,160,320,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,160,320,negative,field_only,-0.017,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.1,0.1,0.1,1.6653345369377348e-16
0.03,160,320,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.6653345369377348e-16
0.03,160,320,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,160,320,near,field_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,160,320,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,1.3877787807814457e-16
0.03,160,320,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,640,1280,positive,field_only,0.033,0.0,0.98,200,200,1.0,0.0,199,0.995,0.004987484335815003,3,0.015,0.008595056718835542,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,0,200,0.09061665550154543,0.1,0.1,2.220446049250313e-16
0.03,640,1280,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,3.3306690738754696e-16
0.03,640,1280,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,640,1280,negative,field_only,-0.017,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.08381795585393259,0.1,0.1,2.220446049250313e-16
0.03,640,1280,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,640,1280,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,640,1280,near,field_only,0.015399999999999995,0.0,0.98,200,198,0.99,0.007035623639735147,198,0.99,0.007035623639735147,3,0.015,0.008595056718835542,0,0.0,0.0,0.9643453316027603,0.998786650986264,0.0,0.01827534035513624,2,198,0.09191355376429562,0.1,0.1,2.220446049250313e-16
0.03,640,1280,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,3.3306690738754696e-16
0.03,640,1280,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,2560,5120,positive,field_only,0.033,0.0,0.98,200,200,1.0,0.0,198,0.99,0.007035623639735147,16,0.08,0.01918332609325088,0,0.0,0.0,0.9643453316027603,0.998786650986264,0.0,0.01827534035513624,0,200,0.06318170037562873,0.08382714012763007,0.0959774425558575,2.220446049250313e-16
0.03,2560,5120,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.09483160682744834,0.1,0.1,2.220446049250313e-16
0.03,2560,5120,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,2560,5120,negative,field_only,-0.017,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,1,0.005,0.004987484335815001,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.0589668387490759,0.08036121673770888,0.09581825430007455,4.440892098500626e-16
0.03,2560,5120,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.08794190838484994,0.1,0.1,2.498001805406602e-16
0.03,2560,5120,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.03,2560,5120,near,field_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.08032996757947879,0.0915531676604452,0.09816725141605208,2.220446049250313e-16
